0,20924.4071,23.19491873,22.63834582
1,20920.97388,23.20800203,22.65873113
2,20919.60059,23.21672399,22.68639495
3,20916.854,23.22399216,22.70240982
4,20920.97388,23.22689939,22.71114489
5,20920.97388,23.20800203,22.70240982
6,20920.28723,23.16729707,22.69221863
7,20923.72046,23.14985084,22.69221863
8,20923.72046,23.15566633,22.70240982
9,20918.22729,23.16875089,22.71260072
10,20920.97388,23.1702047,22.72715862
11,20922.34717,23.16729707,22.73880449
12,20918.22729,23.16438941,22.74899432
13,20918.22729,23.17311231,22.76937307
14,20917.54065,23.16148174,22.75918384
15,20917.54065,23.14403527,22.75044998
16,20920.28723,23.128042,22.75627258
17,20920.28723,23.128042,22.75627258
18,20934.02014,23.13531175,22.75772821
19,20949.81299,23.13821961,22.76209508
20,20947.06641,23.14112745,22.779562
21,20941.57324,23.15712019,22.80867162
22,20936.08008,23.1861963,22.86688375
23,20934.70679,23.21963127,22.92217662
24,20936.76672,23.21963127,22.94836509
25,20929.21362,23.19637245,22.9381809
26,20930.58691,23.14548917,22.84505531
27,20923.03381,23.11350212,22.79993899
28,20923.03381,23.11495613,22.8275916
29,20923.72046,23.11931814,22.83195761
30,20920.97388,23.14839696,22.89016597
31,20920.97388,23.18328878,22.94400047
32,20920.97388,23.20073358,22.96727784
33,20919.60059,23.1527586,22.52766094
34,20913.42078,21.96439301,21.79554987
35,20923.03381,21.83596056,21.75757989
36,20920.28723,21.83158112,21.77364478
37,20929.90027,21.83012128,21.76342178
38,20938.14001,21.83158112,21.77072396
39,20934.02014,21.83012128,21.76196132
40,20937.45337,21.82866145,21.75319838
41,20947.06641,21.83012128,21.74297459
42,20947.75305,21.82866145,21.73859284
43,20954.61951,21.82282201,21.73567164
44,20958.73938,21.82574174,21.75027734
45,20962.17261,21.82428188,21.73713224
46,20964.91919,21.8272016,21.72690782
47,20966.29248,20.19822927,20.42919188
48,20970.41235,18.75845186,18.38843068
49,20964.91919,17.90897441,17.38368391
50,20960.11267,17.25370382,17.14966054
51,20949.81299,16.79535134,17.02195806
52,20946.37976,16.54513315,16.9633195
53,20946.37976,16.36088554,16.9422627
54,20942.25989,16.25957048,16.9422627
55,20948.4397,16.17633149,16.96031162
56,20946.37976,16.12484283,17.02346123
57,20947.75305,16.08393731,17.07756288
58,20948.4397,16.09908931,17.15416522
59,20948.4397,16.14453256,17.21421161
60,20940.8866,16.20660756,17.26522781
61,20944.31982,16.28074849,17.29522744
62,20946.37976,16.36239701,17.32222086
63,20948.4397,16.42132801,17.32072138
64,20950.49963,16.48626721,17.39267596
65,20938.82666,16.57530893,17.43762647
66,20940.19995,16.66880307,17.45710002
67,20943.63318,16.75770263,17.45260639
68,20939.51331,16.88114501,17.42564125
69,20944.31982,17.0209902,17.39117733
70,20940.8866,17.12313899,17.36869573
71,20945.00647,17.22670186,17.35070752
72,20939.51331,17.32717915,17.3042259
73,20940.19995,17.43057071,17.2847284
74,20945.00647,17.51292326,17.27422847
75,20938.14001,17.63111809,17.26972822
76,20942.25989,17.74023962,17.26072724
77,20938.82666,17.8089542,17.2922278
78,20940.19995,17.91195893,17.33721466
79,20939.51331,17.99400716,17.34321167
80,20941.57324,18.05513788,17.34321167
81,20938.82666,18.1311402,17.36269995
82,20940.8866,18.17433841,17.32671919
83,20936.76672,18.19667701,17.28022854
84,20950.49963,18.20858945,17.31622283
85,20947.75305,18.20858945,17.35670388
86,20947.06641,18.22198973,17.37768886
87,20947.75305,18.27408965,17.38518263
88,20945.00647,18.30385232,17.36269995
89,20945.00647,18.34253438,17.37768886
90,20940.8866,18.37376984,17.35070752
91,20938.82666,18.41094595,17.32971798
92,20940.19995,18.46594882,17.32372032
93,20943.63318,18.50012917,17.32072138
94,20940.19995,18.53430144,17.33271671
95,20938.14001,18.55064185,17.37319237
96,20940.19995,18.56103933,17.38518263
97,20932.64685,18.56995087,17.35820292
98,20921.66052,18.62192402,17.33271671
99,20931.27356,18.70207515,17.31472328
100,20930.58691,18.75400184,17.33121735
101,20923.03381,18.81777285,17.34621006
102,20934.02014,18.88892733,17.33271671
103,20934.02014,18.93930834,17.33571536
104,20929.90027,18.97486146,17.34920839
105,20931.27356,19.02521441,17.37768886
106,20931.27356,19.07407084,17.38967868
107,20931.96021,19.11699272,17.39717174
108,20932.64685,19.13622977,17.40466434
109,20931.96021,19.16434127,17.40766126
110,20934.02014,19.19392695,17.45110848
111,20936.08008,19.21611262,17.45560216
112,20934.02014,19.23385895,17.46309127
113,20931.96021,19.2619533,17.44661464
114,20932.64685,19.31221523,17.44511666
115,20931.27356,19.35359576,17.44511666
116,20931.27356,19.38462429,17.46908224
117,20934.70679,19.47324517,17.46458904
118,20934.70679,19.53820391,17.47357528
119,20931.27356,19.60018668,17.51999399
120,20936.76672,19.68574498,17.55591936
121,20928.52698,19.7491488,17.55142925
122,20927.15369,19.7933704,17.56040932
123,20660.04858,19.86262863,17.57088527
124,20293.37988,19.98487025,17.58136037
125,20193.81628,20.04963967,17.6038041
126,20061.98035,20.09967316,17.64867977
127,19797.62183,20.18058123,17.68307386
128,19531.89001,20.25704422,17.70998458
129,19490.69128,20.31878046,17.74137338
130,19183.0741,20.39225032,17.77723702
131,19093.81018,20.45834966,17.79964681
132,18964.72083,20.5317676,17.80860965
133,18781.38647,20.61249645,17.81607822
134,18460.03638,20.69172652,17.83400105
135,18466.21619,20.78705606,17.83698795
136,18366.65259,20.85302827,17.8265335
137,18076.88818,20.92923761,17.82503994
138,18110.53381,20.98637713,17.85789436
139,18240.30981,21.0288559,17.89969729
140,18183.31824,21.09182678,17.92059382
141,18159.28564,21.14892472,17.92656365
142,18139.37292,21.20308138,17.93850252
143,18149.67261,21.25868855,17.95491672
144,18185.37817,21.30843114,17.96536107
145,18155.16577,21.36547597,17.97431272
146,17936.12585,21.41227186,18.02204481
147,17612.02917,21.46783026,18.04590452
148,17536.49817,21.51752977,18.07125086
149,17288.61914,21.55845131,18.08019549
150,17067.51929,21.61105494,18.08168621
151,16945.98303,21.66802994,18.11000671
152,16792.86108,21.70746678,18.14875157
153,16493.48364,21.74397706,18.18003751
154,16432.37219,21.77756203,18.21280565
155,16387.05359,21.8272016,18.27236425
156,16065.01685,21.85639705,18.32892139
157,16054.03052,21.89580591,18.38545581
158,15836.36389,21.92791263,18.42858533
159,15585.05164,21.95855647,18.47616139
160,15580.93176,22.00232752,18.54601019
161,15338.5459,22.03879819,18.59503285
162,15078.30725,22.06942992,18.66185543
163,14901.83936,22.10880877,18.70341863
164,14909.39246,22.14089127,18.74348639
165,14777.55652,22.19338231,18.78205999
166,14563.32312,22.22982895,18.81617452
167,14481.6123,22.27793171,18.84286746
168,14360.7627,22.30708118,18.87103823
169,14155.45569,22.34205689,18.9066149
170,13997.52722,22.37702863,18.9229181
171,13878.73755,22.42365154,18.93773769
172,13761.32117,22.46298428,18.96885417
173,13571.80701,22.47900734,19.00885185
174,13422.80493,22.50376868,19.0577239
175,13313.6283,22.52270255,19.10658067
176,13074.67566,22.5649357,19.14950288
177,12936.65991,22.58677831,19.19685184
178,12872.11523,22.62754735,19.24122873
179,12714.87341,22.65084173,19.30185735
180,12552.82507,22.68432461,19.34620539
181,12415.49597,22.69597006,19.40383985
182,12332.41187,22.70615951,19.44816034
183,12172.42346,22.72071534,19.50132933
184,12026.16797,22.72362644,19.56186234
185,11943.77051,22.73527057,19.62827609
186,11763.18274,22.75710226,19.69613905
187,11643.70642,22.77165598,19.76102652
188,11477.53821,22.78329852,19.83473307
189,11452.13232,22.78911964,19.93787079
190,11324.41626,22.79057491,20.02917203
191,11232.40576,22.78911964,20.1042405
192,11342.26904,22.79639591,20.18074965
193,11373.85474,22.79348542,20.25722769
194,11353.94202,22.79203017,20.33808457
195,11329.22278,22.79785115,20.40862297
196,11230.34583,22.80803764,20.47472969
197,11062.80432,22.80949283,20.54228272
198,10922.72864,22.81531353,20.60247391
199,10867.797,22.81967899,20.65824498
200,10757.93372,22.81967899,20.71840209
201,10549.88013,22.8240444,20.78734133
202,10512.11462,22.83568523,20.84013063
203,10445.51001,22.84296056,20.90903037
204,10313.67407,22.86333071,20.98376914
205,10215.48376,22.85896577,21.0511588
206,10089.82764,22.84878072,21.13756363
207,9977.904419,22.83859538,21.21808092
208,9822.722534,22.8240444,21.30588604
209,9741.698364,22.82113414,21.41705907
210,9663.420776,22.81676869,21.52964285
211,9557.677368,22.80658245,21.61148987
212,9486.952881,22.80512725,21.69769298
213,9388.762573,22.81240319,21.76634268
214,9181.39563,22.82258927,21.83497448
215,9149.123291,22.83568523,21.89774988
216,9035.140137,22.84005045,21.95029488
217,8886.824707,22.84005045,21.99261553
218,8844.939331,22.83568523,22.04222467
219,8744.002441,22.84150551,22.08307271
220,8671.218018,22.83423015,22.11953925
221,8584.700684,22.82113414,22.1530844
222,8424.71228,22.80949283,22.19245857
223,8379.393677,22.81822385,22.21578892
224,8269.530396,22.81531353,22.25078102
225,8182.326416,22.82549953,22.28431128
226,8124.648193,22.83423015,22.30326152
227,7999.678711,22.84005045,22.33387095
228,7940.627197,22.84005045,22.35281811
229,7822.52417,22.85460079,22.38633717
230,7670.775513,22.86333071,22.40673831
231,7645.369629,22.84587065,22.42130974
232,7562.285522,22.84441561,22.45190755
233,7409.163574,22.83859538,22.47084758
234,7379.637817,22.83714031,22.48687287
235,7344.618896,22.83423015,22.50581083
236,7271.834473,22.83423015,22.52766094
237,7157.851318,22.83859538,22.54513997
238,7043.868164,22.84587065,22.56844389
239,7017.088989,22.84878072,22.58592075
240,6947.051147,22.86187574,22.60485298
241,6827.574829,22.86769559,22.62960888
242,6778.136353,22.87351535,22.6514508
243,6715.651611,22.88078993,22.67037933
244,6598.921875,22.88224482,22.68057117
245,6517.21106,22.87497028,22.69367453
246,6483.56543,22.87206042,22.70386568
247,6382.62854,22.87351535,22.71551235
248,6320.830444,22.87933502,22.72715862
249,6224.013428,22.86769559,22.7431716
250,6211.653809,22.84732569,22.75627258
251,6081.877808,22.84150551,22.76355069
252,6037.24585,22.83568523,22.77373979
253,5974.761108,22.82695465,22.78101754
254,5899.916748,22.81822385,22.78538412
255,5860.777954,22.81967899,22.78975064
256,5789.366821,22.81385837,22.79993899
257,5693.923096,22.81094802,22.80576077
258,5640.364746,22.81967899,22.81594866
259,5608.092407,22.8240444,22.81449326
260,5549.727539,22.82986486,22.8203148
261,5481.749634,22.84005045,22.8203148
