x-axis,1,2
second,Volt,Volt
-95.200E-06,+1.342242444E+00,-569.378137E-03
-95.100E-06,+1.334390685E+00,-542.368087E-03
-95.000E-06,+1.372393198E+00,-532.003766E-03
-94.900E-06,+1.394064052E+00,-515.358037E-03
-94.800E-06,+1.442744956E+00,-510.332912E-03
-94.700E-06,+1.452795207E+00,-494.001254E-03
-94.600E-06,+1.459076614E+00,-500.282661E-03
-94.500E-06,+1.511840432E+00,-480.810299E-03
-94.400E-06,+1.532569075E+00,-456.626882E-03
-94.300E-06,+1.560207266E+00,-438.410802E-03
-94.200E-06,+1.587217316E+00,-425.847988E-03
-94.100E-06,+1.613599225E+00,-413.285174E-03
-94.000E-06,+1.613599225E+00,-416.425877E-03
-93.900E-06,+1.638724853E+00,-399.152008E-03
-93.800E-06,+1.678925858E+00,-349.528893E-03
-93.700E-06,+1.694001234E+00,-365.546481E-03
-93.600E-06,+1.748335405E+00,-346.074119E-03
-93.500E-06,+1.735144450E+00,-320.006281E-03
-93.400E-06,+1.755244952E+00,-328.800250E-03
-93.300E-06,+1.777858017E+00,-314.667085E-03
-93.200E-06,+1.804553997E+00,-294.252512E-03
-93.100E-06,+1.828423343E+00,-276.978643E-03
-93.000E-06,+1.854805253E+00,-271.011306E-03
-92.900E-06,+1.862971082E+00,-260.646985E-03
-92.800E-06,+1.871765052E+00,-250.910804E-03
-92.700E-06,+1.916677111E+00,-228.925880E-03
-92.600E-06,+1.937719825E+00,-224.842965E-03
-92.500E-06,+1.939918317E+00,-230.496231E-03
-92.400E-06,+1.957820327E+00,-188.724875E-03
-92.300E-06,+1.965358015E+00,-177.104272E-03
-92.200E-06,+1.985144447E+00,-165.169599E-03
-92.100E-06,+2.002732387E+00,-157.003770E-03
-92.000E-06,+2.007443442E+00,-126.224876E-03
-91.900E-06,+2.030998718E+00,-110.835429E-03
-91.800E-06,+2.078423341E+00,-104.868092E-03
-91.700E-06,+2.079993693E+00,-99.842966E-03
-91.600E-06,+2.098209773E+00,-91.677137E-03
-91.500E-06,+2.113913290E+00,-61.840454E-03
-91.400E-06,+2.160081631E+00,-63.724876E-03
-91.300E-06,+2.143121833E+00,-59.327891E-03
-91.200E-06,+2.179553993E+00,-20.383168E-03
-91.100E-06,+2.173586656E+00,-28.548997E-03
-91.000E-06,+2.183322837E+00,-11.589198E-03
-90.900E-06,+2.202481128E+00,-2.167088E-03
-90.800E-06,+2.230747460E+00,+21.388188E-03
-90.700E-06,+2.238913289E+00,+33.008791E-03
-90.600E-06,+2.246765048E+00,+54.679645E-03
-90.500E-06,+2.260584143E+00,+64.729896E-03
-90.400E-06,+2.268121831E+00,+77.606781E-03
-90.300E-06,+2.271890675E+00,+116.237433E-03
-90.200E-06,+2.281312786E+00,+112.782660E-03
-90.100E-06,+2.302041429E+00,+132.883162E-03
-90.000E-06,+2.322141931E+00,+141.363061E-03
-89.900E-06,+2.333762534E+00,+149.528890E-03
-89.800E-06,+2.338787660E+00,+147.644468E-03
-89.700E-06,+2.339729871E+00,+181.564066E-03
-89.600E-06,+2.344440926E+00,+212.028890E-03
-89.500E-06,+2.346011278E+00,+201.664568E-03
-89.400E-06,+2.361714795E+00,+231.187181E-03
-89.300E-06,+2.346325348E+00,+234.956025E-03
-89.200E-06,+2.377104242E+00,+240.295221E-03
-89.100E-06,+2.406312785E+00,+262.594216E-03
-89.000E-06,+2.396262533E+00,+282.066577E-03
-88.900E-06,+2.411023840E+00,+305.935924E-03
-88.800E-06,+2.412908262E+00,+311.589190E-03
-88.700E-06,+2.422016302E+00,+311.275120E-03
-88.600E-06,+2.422644443E+00,+318.498738E-03
-88.500E-06,+2.432694694E+00,+342.368084E-03
-88.400E-06,+2.455307759E+00,+374.089189E-03
-88.300E-06,+2.434579116E+00,+352.104265E-03
-88.200E-06,+2.458448462E+00,+383.511300E-03
-88.100E-06,+2.457192181E+00,+407.694717E-03
-88.000E-06,+2.437719819E+00,+410.521350E-03
-87.900E-06,+2.459704744E+00,+409.579139E-03
-87.800E-06,+2.445257508E+00,+453.234917E-03
-87.700E-06,+2.469440925E+00,+446.011299E-03
-87.600E-06,+2.482003738E+00,+460.458535E-03
-87.500E-06,+2.482631879E+00,+462.971098E-03
-87.400E-06,+2.467242432E+00,+478.674615E-03
-87.300E-06,+2.460332884E+00,+517.933409E-03
-87.200E-06,+2.465043940E+00,+490.609289E-03
-87.100E-06,+2.464415799E+00,+511.652002E-03
-87.000E-06,+2.453737407E+00,+523.272605E-03
-86.900E-06,+2.453423337E+00,+542.430896E-03
-86.800E-06,+2.465358010E+00,+552.795218E-03
-86.700E-06,+2.457820322E+00,+563.787680E-03
-86.600E-06,+2.467242432E+00,+557.820343E-03
-86.500E-06,+2.466614291E+00,+602.418333E-03
-86.400E-06,+2.438347960E+00,+608.699740E-03
-86.300E-06,+2.443373086E+00,+609.641951E-03
-86.200E-06,+2.441488664E+00,+609.641951E-03
-86.100E-06,+2.431124342E+00,+628.800242E-03
-86.000E-06,+2.429553990E+00,+645.760041E-03
-85.900E-06,+2.422016302E+00,+653.297729E-03
-85.800E-06,+2.416048965E+00,+701.036422E-03
-85.700E-06,+2.422016302E+00,+697.895719E-03
-85.600E-06,+2.426727357E+00,+689.415819E-03
-85.500E-06,+2.416363036E+00,+707.003759E-03
-85.400E-06,+2.402543940E+00,+710.458533E-03
-85.300E-06,+2.397518815E+00,+721.450995E-03
-85.200E-06,+2.384327860E+00,+732.129387E-03
-85.100E-06,+2.367368061E+00,+724.277628E-03
-85.000E-06,+2.367368061E+00,+754.114311E-03
-84.900E-06,+2.350408263E+00,+783.636924E-03
-84.800E-06,+2.358888162E+00,+779.554009E-03
-84.700E-06,+2.337531378E+00,+787.091698E-03
-84.600E-06,+2.338473589E+00,+792.744964E-03
-84.500E-06,+2.337217308E+00,+800.596723E-03
-84.400E-06,+2.303297710E+00,+804.679637E-03
-84.300E-06,+2.295445952E+00,+830.433406E-03
-84.200E-06,+2.299528866E+00,+814.729888E-03
-84.100E-06,+2.267179620E+00,+862.468581E-03
-84.000E-06,+2.256815299E+00,+852.732400E-03
-83.900E-06,+2.256815299E+00,+860.898229E-03
-83.800E-06,+2.241739922E+00,+869.378129E-03
-83.700E-06,+2.212531380E+00,+869.378129E-03
-83.600E-06,+2.203423339E+00,+867.179636E-03
-83.500E-06,+2.187405752E+00,+893.875616E-03
-83.400E-06,+2.171388164E+00,+906.752500E-03
-83.300E-06,+2.177669571E+00,+925.282651E-03
-83.200E-06,+2.149403240E+00,+935.332902E-03
-83.100E-06,+2.122393190E+00,+954.805264E-03
-83.000E-06,+2.101036406E+00,+929.051495E-03
-82.900E-06,+2.104491180E+00,+943.498731E-03
-82.800E-06,+2.096011280E+00,+965.483655E-03
-82.700E-06,+2.069315301E+00,+946.953505E-03
-82.600E-06,+2.021262537E+00,+990.609283E-03
-82.500E-06,+2.015609271E+00,+970.194711E-03
-82.400E-06,+2.020634397E+00,+967.682148E-03
-82.300E-06,+2.007443442E+00,+984.013806E-03
-82.200E-06,+2.005873090E+00,+985.270087E-03
-82.100E-06,+1.951538920E+00,+991.865565E-03
-82.000E-06,+1.943059021E+00,+996.576620E-03
-81.900E-06,+1.935207262E+00,+976.162047E-03
-81.800E-06,+1.892807765E+00,+1.016048982E+00
-81.700E-06,+1.888724850E+00,+1.027983655E+00
-81.600E-06,+1.861714800E+00,+1.025785162E+00
-81.500E-06,+1.851664549E+00,+1.025785162E+00
-81.400E-06,+1.837217313E+00,+1.024528881E+00
-81.300E-06,+1.774403244E+00,+1.025785162E+00
-81.200E-06,+1.774403244E+00,+1.029868077E+00
-81.100E-06,+1.774403244E+00,+1.037091695E+00
-81.000E-06,+1.735144450E+00,+1.034579132E+00
-80.900E-06,+1.720069073E+00,+1.036149484E+00
-80.800E-06,+1.704679626E+00,+1.051538931E+00
-80.700E-06,+1.663850481E+00,+1.034893202E+00
-80.600E-06,+1.658511285E+00,+1.060018830E+00
-80.500E-06,+1.613599225E+00,+1.076036418E+00
-80.400E-06,+1.607003748E+00,+1.062217323E+00
-80.300E-06,+1.592870582E+00,+1.068812800E+00
-80.200E-06,+1.543247467E+00,+1.067556519E+00
-80.100E-06,+1.528800231E+00,+1.065043956E+00
-80.000E-06,+1.512782643E+00,+1.090797724E+00
-79.900E-06,+1.487971086E+00,+1.074151996E+00
-79.800E-06,+1.459390684E+00,+1.096450991E+00
-79.700E-06,+1.439918323E+00,+1.096136920E+00
-79.600E-06,+1.389981137E+00,+1.102418327E+00
-79.500E-06,+1.380244956E+00,+1.071953504E+00
-79.400E-06,+1.356375610E+00,+1.082003755E+00
-79.300E-06,+1.346639429E+00,+1.102732398E+00
-79.200E-06,+1.293247470E+00,+1.085144458E+00
-79.100E-06,+1.286023852E+00,+1.109013805E+00
-79.000E-06,+1.230433400E+00,+1.096136920E+00
-78.900E-06,+1.251790184E+00,+1.102104257E+00
-78.800E-06,+1.209390687E+00,+1.096136920E+00
-78.700E-06,+1.170445964E+00,+1.096450991E+00
-78.600E-06,+1.142179632E+00,+1.090797724E+00
-78.500E-06,+1.082820336E+00,+1.090797724E+00
-78.400E-06,+1.069001241E+00,+1.083260036E+00
-78.300E-06,+1.052669583E+00,+1.099591694E+00
-78.200E-06,+1.021576618E+00,+1.096136920E+00
-78.100E-06,+989.855513E-03,+1.085144458E+00
-78.000E-06,+970.383152E-03,+1.091111795E+00
-77.900E-06,+925.157021E-03,+1.100533905E+00
-77.800E-06,+895.006268E-03,+1.090797724E+00
-77.700E-06,+886.526369E-03,+1.097707272E+00
-77.600E-06,+868.938429E-03,+1.095194709E+00
-77.500E-06,+809.265063E-03,+1.065986167E+00
-77.400E-06,+784.139435E-03,+1.102732398E+00
-77.300E-06,+745.508782E-03,+1.091111795E+00
-77.200E-06,+729.177124E-03,+1.081061544E+00
-77.100E-06,+714.101747E-03,+1.077292699E+00
-77.000E-06,+650.659537E-03,+1.051853001E+00
-76.900E-06,+643.749989E-03,+1.069755011E+00
-76.800E-06,+616.425869E-03,+1.039918328E+00
-76.700E-06,+585.646975E-03,+1.062217323E+00
-76.600E-06,+559.579136E-03,+1.039290187E+00
-76.500E-06,+496.765066E-03,+1.078863051E+00
-76.400E-06,+495.508785E-03,+1.047141946E+00
-76.300E-06,+453.423358E-03,+1.041174609E+00
-76.200E-06,+429.868082E-03,+1.030810288E+00
-76.100E-06,+407.569087E-03,+1.025471092E+00
-76.000E-06,+373.335419E-03,+1.019503755E+00
-75.900E-06,+339.729892E-03,+1.036149484E+00
-75.800E-06,+318.373108E-03,+1.027041444E+00
-75.700E-06,+300.157028E-03,+1.030182147E+00
-75.600E-06,+232.317833E-03,+1.010709786E+00
-75.500E-06,+238.599240E-03,+1.011651997E+00
-75.400E-06,+175.157030E-03,+1.025785162E+00
-75.300E-06,+159.139442E-03,+1.015734911E+00
-75.200E-06,+106.061553E-03,+977.104258E-03
-75.100E-06,+84.076628E-03,+987.782650E-03
-75.000E-06,+75.596729E-03,+985.270087E-03
-74.900E-06,+64.290197E-03,+961.714811E-03
-74.800E-06,+2.104268E-03,+956.689686E-03
-74.700E-06,-25.219853E-03,+947.581646E-03
-74.600E-06,-65.420857E-03,+943.812801E-03
-74.500E-06,-86.149500E-03,+937.217324E-03
-74.400E-06,-104.993721E-03,+945.069083E-03
-74.300E-06,-150.219851E-03,+940.672098E-03
-74.200E-06,-182.255027E-03,+942.556520E-03
-74.100E-06,-222.770102E-03,+924.340440E-03
-74.000E-06,-241.928393E-03,+928.109284E-03
-73.900E-06,-295.006282E-03,+902.355515E-03
-73.800E-06,-311.652010E-03,+909.579133E-03
-73.700E-06,-325.471106E-03,+875.031395E-03
-73.600E-06,-364.415829E-03,+876.287676E-03
-73.500E-06,-394.566582E-03,+863.724863E-03
-73.400E-06,-426.287688E-03,+867.179636E-03
-73.300E-06,-451.727386E-03,+861.212300E-03
-73.200E-06,-486.275124E-03,+830.747476E-03
-73.100E-06,-502.920853E-03,+839.227375E-03
-73.000E-06,-548.461053E-03,+814.415818E-03
-72.900E-06,-575.471103E-03,+801.538934E-03
-72.800E-06,-610.332912E-03,+791.802753E-03
-72.700E-06,-637.657032E-03,+801.538934E-03
-72.600E-06,-666.237434E-03,+768.561547E-03
-72.500E-06,-708.322861E-03,+759.453507E-03
-72.400E-06,-740.358036E-03,+758.825366E-03
-72.300E-06,-741.614317E-03,+764.164562E-03
-72.200E-06,-791.551503E-03,+728.674613E-03
-72.100E-06,-813.536427E-03,+724.277628E-03
-72.000E-06,-868.812809E-03,+712.971095E-03
-71.900E-06,-874.780145E-03,+718.310291E-03
-71.800E-06,-898.963562E-03,+704.177126E-03
-71.700E-06,-944.817833E-03,+689.415819E-03
-71.600E-06,-966.488687E-03,+695.383156E-03
-71.500E-06,-1.005433410E+00,+685.961045E-03
-71.400E-06,-1.042179641E+00,+674.026372E-03
-71.300E-06,-1.055684666E+00,+652.983659E-03
-71.200E-06,-1.088662052E+00,+633.197227E-03
-71.100E-06,-1.112531399E+00,+622.204765E-03
-71.000E-06,-1.120069087E+00,+625.659538E-03
-70.900E-06,-1.187908283E+00,+590.797730E-03
-70.800E-06,-1.197016323E+00,+581.375619E-03
-70.700E-06,-1.226224865E+00,+586.714815E-03
-70.600E-06,-1.264855518E+00,+553.423358E-03
-70.500E-06,-1.277104261E+00,+547.141951E-03
-70.400E-06,-1.309453507E+00,+533.950997E-03
-70.300E-06,-1.323586673E+00,+540.860544E-03
-70.200E-06,-1.354679638E+00,+516.363057E-03
-70.100E-06,-1.379805265E+00,+492.179640E-03
-70.000E-06,-1.421890692E+00,+497.832907E-03
-69.900E-06,-1.436651998E+00,+481.501249E-03
-69.800E-06,-1.458636923E+00,+462.971098E-03
-69.700E-06,-1.489415817E+00,+452.292706E-03
-69.600E-06,-1.514541445E+00,+446.953510E-03
-69.500E-06,-1.534327877E+00,+438.787681E-03
-69.400E-06,-1.588347977E+00,+407.694717E-03
-69.300E-06,-1.584579133E+00,+386.966074E-03
-69.200E-06,-1.609076620E+00,+385.081652E-03
-69.100E-06,-1.627606770E+00,+372.518838E-03
-69.000E-06,-1.660898227E+00,+348.335421E-03
-68.900E-06,-1.684139433E+00,+356.187180E-03
-68.800E-06,-1.695131895E+00,+322.895723E-03
-68.700E-06,-1.727795211E+00,+316.614316E-03
-68.600E-06,-1.749466065E+00,+302.167080E-03
-68.500E-06,-1.762657020E+00,+298.084165E-03
-68.400E-06,-1.794692196E+00,+297.456024E-03
-68.300E-06,-1.808511291E+00,+287.091703E-03
-68.200E-06,-1.826099230E+00,+265.106779E-03
-68.100E-06,-1.853737421E+00,+238.096729E-03
-68.000E-06,-1.861903250E+00,+227.732407E-03
-67.900E-06,-1.903674607E+00,+227.104266E-03
-67.800E-06,-1.924089179E+00,+211.714819E-03
-67.700E-06,-1.927543953E+00,+193.498739E-03
-67.600E-06,-1.961149480E+00,+195.697232E-03
-67.500E-06,-1.994440937E+00,+141.363061E-03
-67.400E-06,-2.004491188E+00,+158.951001E-03
-67.300E-06,-2.011400736E+00,+146.388187E-03
-67.200E-06,-2.029616816E+00,+116.237433E-03
-67.100E-06,-2.047204756E+00,+117.493715E-03
-67.000E-06,-2.078925861E+00,+104.930901E-03
-66.900E-06,-2.086777620E+00,+90.169594E-03
-66.800E-06,-2.094629378E+00,+74.152007E-03
-66.700E-06,-2.118498725E+00,+50.910801E-03
-66.600E-06,-2.159013800E+00,+27.041454E-03
-66.500E-06,-2.146450986E+00,+24.528892E-03
-66.400E-06,-2.180684654E+00,+1.601756E-03
-66.300E-06,-2.185081639E+00,-19.440957E-03
-66.200E-06,-2.204239930E+00,-19.440957E-03
-66.100E-06,-2.249780130E+00,-19.440957E-03
-66.000E-06,-2.231878121E+00,-25.722364E-03
-65.900E-06,-2.248523849E+00,-56.501258E-03
-65.800E-06,-2.278046462E+00,-98.586685E-03
-65.700E-06,-2.289038924E+00,-93.561559E-03
-65.600E-06,-2.267054000E+00,-99.842966E-03
-65.500E-06,-2.309139426E+00,-103.925881E-03
-65.400E-06,-2.329239929E+00,-119.629398E-03
-65.300E-06,-2.331124351E+00,-155.433418E-03
-65.200E-06,-2.341174602E+00,-155.119348E-03
-65.100E-06,-2.359704752E+00,-180.244976E-03
-65.000E-06,-2.376350481E+00,-195.320352E-03
-64.900E-06,-2.393938420E+00,-185.270101E-03
-64.800E-06,-2.398335405E+00,-195.320352E-03
-64.700E-06,-2.399277616E+00,-232.694724E-03
-64.600E-06,-2.409956008E+00,-255.621859E-03
-64.500E-06,-2.412782641E+00,-264.729899E-03
-64.400E-06,-2.411526360E+00,-260.332914E-03
-64.300E-06,-2.417179626E+00,-270.383165E-03
-64.200E-06,-2.431626862E+00,-271.639447E-03
-64.100E-06,-2.428800229E+00,-304.616833E-03
-64.000E-06,-2.418749978E+00,-337.280150E-03
-63.900E-06,-2.444189676E+00,-307.129396E-03
-63.800E-06,-2.471199726E+00,-341.048994E-03
-63.700E-06,-2.472770078E+00,-350.471104E-03
-63.600E-06,-2.451727364E+00,-363.976129E-03
-63.500E-06,-2.484076610E+00,-398.523868E-03
-63.400E-06,-2.479679625E+00,-401.350501E-03
-63.300E-06,-2.486903243E+00,-384.390702E-03
-63.200E-06,-2.487845455E+00,-427.418340E-03
-63.100E-06,-2.496639424E+00,-417.054018E-03
-63.000E-06,-2.519566560E+00,-429.616832E-03
-62.900E-06,-2.493498721E+00,-450.345475E-03
-62.800E-06,-2.489415806E+00,-466.677133E-03
-62.700E-06,-2.493812791E+00,-488.662058E-03
-62.600E-06,-2.496325354E+00,-501.853012E-03
-62.500E-06,-2.517053997E+00,-501.853012E-03
-62.400E-06,-2.509516309E+00,-496.827887E-03
-62.300E-06,-2.501978620E+00,-526.036429E-03
-62.200E-06,-2.494755002E+00,-539.227384E-03
-62.100E-06,-2.525533896E+00,-559.013816E-03
-62.000E-06,-2.523963545E+00,-573.461052E-03
-61.900E-06,-2.492870580E+00,-577.229896E-03
-61.800E-06,-2.496639424E+00,-599.528891E-03
-61.700E-06,-2.497581635E+00,-604.868087E-03
-61.600E-06,-2.504491183E+00,-617.430900E-03
-61.500E-06,-2.489101736E+00,-623.712307E-03
-61.400E-06,-2.485961032E+00,-640.043966E-03
-61.300E-06,-2.495383143E+00,-653.548991E-03
-61.200E-06,-2.473084148E+00,-680.559040E-03
-61.100E-06,-2.480935907E+00,-668.938438E-03
-61.000E-06,-2.476852992E+00,-677.732407E-03
-60.900E-06,-2.462405756E+00,-684.013814E-03
-60.800E-06,-2.476224852E+00,-728.925874E-03
-60.700E-06,-2.453297716E+00,-727.355522E-03
-60.600E-06,-2.452669576E+00,-727.983663E-03
-60.500E-06,-2.432883144E+00,-740.232407E-03
-60.400E-06,-2.451727364E+00,-743.059040E-03
-60.300E-06,-2.421576611E+00,-755.621854E-03
-60.200E-06,-2.413410782E+00,-773.209793E-03
-60.100E-06,-2.419378119E+00,-778.234919E-03
-60.000E-06,-2.401790179E+00,-793.624366E-03
-59.900E-06,-2.407443445E+00,-822.832908E-03
-59.800E-06,-2.386400732E+00,-816.865572E-03
-59.700E-06,-2.399277616E+00,-825.973612E-03
-59.600E-06,-2.352167064E+00,-830.056526E-03
-59.500E-06,-2.356249979E+00,-832.883159E-03
-59.400E-06,-2.340546461E+00,-862.405772E-03
-59.300E-06,-2.327355506E+00,-890.672104E-03
-59.200E-06,-2.327669577E+00,-894.755018E-03
-59.100E-06,-2.324842944E+00,-888.159541E-03
-59.000E-06,-2.299089175E+00,-888.787681E-03
-58.900E-06,-2.296262542E+00,-900.094214E-03
-58.800E-06,-2.261714804E+00,-908.888184E-03
-58.700E-06,-2.265797718E+00,-908.574113E-03
-58.600E-06,-2.253548975E+00,-915.169591E-03
-58.500E-06,-2.246639427E+00,-917.996224E-03
-58.400E-06,-2.223084151E+00,-936.526374E-03
-58.300E-06,-2.209893196E+00,-939.038937E-03
-58.200E-06,-2.185081639E+00,-968.561550E-03
-58.100E-06,-2.170320332E+00,-969.817831E-03
-58.000E-06,-2.159327870E+00,-975.471098E-03
-57.900E-06,-2.153674604E+00,-984.265067E-03
-57.800E-06,-2.122895710E+00,-987.091701E-03
-57.700E-06,-2.110332896E+00,-984.265067E-03
-57.600E-06,-2.087405760E+00,-997.770092E-03
-57.500E-06,-2.060081640E+00,-1.004365570E+00
-57.400E-06,-2.039667067E+00,-1.014415821E+00
-57.300E-06,-2.036526364E+00,-1.014101750E+00
-57.200E-06,-2.009830384E+00,-1.040169589E+00
-57.100E-06,-2.001036415E+00,-1.039227378E+00
-57.000E-06,-1.997581641E+00,-1.048649489E+00
-56.900E-06,-1.959265058E+00,-1.030747479E+00
-56.800E-06,-1.959893199E+00,-1.047393207E+00
-56.700E-06,-1.920634405E+00,-1.057443459E+00
-56.600E-06,-1.914038928E+00,-1.064667077E+00
-56.500E-06,-1.872895712E+00,-1.059641951E+00
-56.400E-06,-1.865358024E+00,-1.081312805E+00
-56.300E-06,-1.836149482E+00,-1.066237428E+00
-56.200E-06,-1.824842949E+00,-1.069378132E+00
-56.100E-06,-1.797204758E+00,-1.078800242E+00
-56.000E-06,-1.775533904E+00,-1.069064061E+00
-55.900E-06,-1.750094206E+00,-1.086652001E+00
-55.800E-06,-1.736903252E+00,-1.088536423E+00
-55.700E-06,-1.704868076E+00,-1.104554011E+00
-55.600E-06,-1.687908277E+00,-1.104868081E+00
-55.500E-06,-1.651790187E+00,-1.108008785E+00
-55.400E-06,-1.615043956E+00,-1.133448483E+00
-55.300E-06,-1.604993705E+00,-1.114918332E+00
-55.200E-06,-1.582380640E+00,-1.096388182E+00
-55.100E-06,-1.554742449E+00,-1.136903257E+00
-55.000E-06,-1.532443455E+00,-1.115232403E+00
-54.900E-06,-1.517054008E+00,-1.124340443E+00
-54.800E-06,-1.485332902E+00,-1.128423357E+00
-54.700E-06,-1.460835415E+00,-1.121827880E+00
-54.600E-06,-1.441677124E+00,-1.135018835E+00
-54.500E-06,-1.410584160E+00,-1.124968583E+00
-54.400E-06,-1.386086672E+00,-1.145069086E+00
-54.300E-06,-1.361275115E+00,-1.142870593E+00
-54.200E-06,-1.345571597E+00,-1.137845468E+00
-54.100E-06,-1.299717327E+00,-1.145069086E+00
-54.000E-06,-1.278988684E+00,-1.139415820E+00
-53.900E-06,-1.238473609E+00,-1.140358031E+00
-53.800E-06,-1.211149488E+00,-1.144755015E+00
-53.700E-06,-1.200471096E+00,-1.140043960E+00
-53.600E-06,-1.168121851E+00,-1.142870593E+00
-53.500E-06,-1.129177127E+00,-1.136275116E+00
-53.400E-06,-1.115672102E+00,-1.144755015E+00
-53.300E-06,-1.093687178E+00,-1.140043960E+00
-53.200E-06,-1.046262555E+00,-1.138787679E+00
-53.100E-06,-1.039667078E+00,-1.145069086E+00
-53.000E-06,-995.697229E-03,-1.137217327E+00
-52.900E-06,-966.488687E-03,-1.135018835E+00
-52.800E-06,-947.016325E-03,-1.142556523E+00
-52.700E-06,-912.782657E-03,-1.123398232E+00
-52.600E-06,-879.805271E-03,-1.138473608E+00
-52.500E-06,-853.737432E-03,-1.114918332E+00
-52.400E-06,-811.023864E-03,-1.097330393E+00
-52.300E-06,-800.345473E-03,-1.122456021E+00
-52.200E-06,-756.689694E-03,-1.117430895E+00
-52.100E-06,-727.795222E-03,-1.126538935E+00
-52.000E-06,-707.066579E-03,-1.107066574E+00
-51.900E-06,-653.046479E-03,-1.099842956E+00
-51.800E-06,-636.714821E-03,-1.091677127E+00
-51.700E-06,-601.853012E-03,-1.099842956E+00
-51.600E-06,-572.330400E-03,-1.095760041E+00
-51.500E-06,-557.255023E-03,-1.079742453E+00
-51.400E-06,-526.162058E-03,-1.100157026E+00
-51.300E-06,-476.538943E-03,-1.069378132E+00
-51.200E-06,-451.727386E-03,-1.088850493E+00
-51.100E-06,-420.320351E-03,-1.074717328E+00
-51.000E-06,-385.458542E-03,-1.079742453E+00
-50.900E-06,-359.704774E-03,-1.070320343E+00
-50.800E-06,-329.868091E-03,-1.063410795E+00
-50.700E-06,-293.750001E-03,-1.050533911E+00
-50.600E-06,-281.501257E-03,-1.059641951E+00
-50.500E-06,-237.845479E-03,-1.066865569E+00
-50.400E-06,-222.770102E-03,-1.053360544E+00
-50.300E-06,-173.461057E-03,-1.040169589E+00
-50.200E-06,-152.104274E-03,-1.019440946E+00
-50.100E-06,-102.795229E-03,-1.036400745E+00
-50.000E-06,-74.842968E-03,-999.968585E-03
-49.900E-06,-61.337943E-03,-1.010961047E+00
-49.800E-06,-20.508798E-03,-998.084163E-03
-49.700E-06,+8.071604E-03,-994.315319E-03
-49.600E-06,+31.940951E-03,-987.719841E-03
-49.500E-06,+65.860548E-03,-989.290193E-03
-49.400E-06,+95.383161E-03,-960.395721E-03
-49.300E-06,+126.476126E-03,-964.164565E-03
-49.200E-06,+166.991200E-03,-962.908284E-03
-49.100E-06,+182.380648E-03,-953.486173E-03
-49.000E-06,+214.729893E-03,-970.131902E-03
-48.900E-06,+256.815320E-03,-928.988686E-03
-48.800E-06,+279.428385E-03,-938.410797E-03
-48.700E-06,+303.297732E-03,-942.179641E-03
-48.600E-06,+332.192204E-03,-907.631902E-03
-48.500E-06,+385.584163E-03,-913.285169E-03
-48.400E-06,+407.569087E-03,-915.169591E-03
